TERRITORIO,TIME_PERIOD,MEDIDAS,OBS_VALUE,tipo_territorio
Santiago del Teide,2016,Otros ingresos,15.5,municipio
Mogán,2023,Pensiones,15.5,municipio
Vilaflor de Chasna,2015,Otros ingresos,15.5,municipio
Vilaflor de Chasna,2019,Otros ingresos,15.5,municipio
Tías,2020,Prestaciones por desempleo,15.6,municipio
Frontera,2018,Otros ingresos,15.6,municipio
Santiago del Teide,2017,Otros ingresos,15.6,municipio
Santa Brígida,2015,Pensiones,15.6,municipio
Valsequillo de Gran Canaria,2022,Pensiones,15.6,municipio
Santiago del Teide,2015,Pensiones,15.6,municipio
Santiago del Teide,2023,Pensiones,15.6,municipio
Los Llanos de Aridane,2022,Otros ingresos,15.6,municipio
Lanzarote,2022,Otros ingresos,15.6,isla
Garafía,2023,Otros ingresos,15.6,municipio
Santa Úrsula,2017,Pensiones,15.6,municipio
Agüimes,2021,Pensiones,15.6,municipio
Fuencaliente de La Palma,2016,Otros ingresos,15.6,municipio
El Rosario,2022,Pensiones,15.7,municipio
Santa Úrsula,2023,Pensiones,15.7,municipio
Breña Baja,2015,Pensiones,15.7,municipio
La Palma,2023,Otros ingresos,15.7,isla
Santiago del Teide,2022,Pensiones,15.7,municipio
El Paso,2015,Otros ingresos,15.7,municipio
Breña Baja,2019,Pensiones,15.7,municipio
Santa Brígida,2017,Pensiones,15.7,municipio
San Miguel de Abona,2022,Otros ingresos,15.7,municipio
Santa Úrsula,2019,Pensiones,15.7,municipio
Fuerteventura,2020,Prestaciones por desempleo,15.7,isla
El Rosario,2021,Pensiones,15.7,municipio
Santa Lucía de Tirajana,2020,Prestaciones por desempleo,15.8,municipio
Breña Baja,2021,Pensiones,15.8,municipio
Arona,2020,Pensiones,15.8,municipio
El Rosario,2023,Otros ingresos,15.8,municipio
Santiago del Teide,2018,Otros ingresos,15.8,municipio
Santa Brígida,2019,Pensiones,15.8,municipio
Mogán,2022,Pensiones,15.8,municipio
Valsequillo de Gran Canaria,2023,Pensiones,15.8,municipio
Granadilla de Abona,2020,Prestaciones por desempleo,15.8,municipio
San Bartolomé de Tirajana,2019,Pensiones,15.8,municipio
Puntagorda,2016,Otros ingresos,15.8,municipio
Santa Úrsula,2022,Pensiones,15.8,municipio
Frontera,2023,Otros ingresos,15.8,municipio
Puntagorda,2015,Otros ingresos,15.9,municipio
Arona,2021,Pensiones,15.9,municipio
San Miguel de Abona,2023,Otros ingresos,15.9,municipio
Yaiza,2016,Otros ingresos,16.0,municipio
Agüimes,2020,Pensiones,16.0,municipio
Santa Úrsula,2021,Pensiones,16.0,municipio
Haría,2022,Otros ingresos,16.0,municipio
Barlovento,2017,Otros ingresos,16.0,municipio
Tinajo,2022,Otros ingresos,16.0,municipio
Guía de Isora,2016,Pensiones,16.0,municipio
Vilaflor de Chasna,2018,Otros ingresos,16.0,municipio
Arona,2023,Otros ingresos,16.1,municipio
Yaiza,2017,Otros ingresos,16.1,municipio
Tazacorte,2023,Otros ingresos,16.1,municipio
Tazacorte,2018,Otros ingresos,16.1,municipio
Agulo,2023,Otros ingresos,16.1,municipio
La Palma,2018,Otros ingresos,16.2,isla
Tejeda,2019,Otros ingresos,16.2,municipio
Lanzarote,2023,Otros ingresos,16.2,isla
Valsequillo de Gran Canaria,2020,Pensiones,16.2,municipio
El Rosario,2020,Pensiones,16.2,municipio
Pájara,2021,Prestaciones por desempleo,16.2,municipio
Puntagorda,2020,Otros ingresos,16.2,municipio
Guía de Isora,2023,Pensiones,16.2,municipio
Santa Brígida,2022,Pensiones,16.2,municipio
San Miguel de Abona,2020,Prestaciones por desempleo,16.3,municipio
Santa Úrsula,2018,Pensiones,16.3,municipio
Santa Brígida,2023,Pensiones,16.3,municipio
Santa Úrsula,2023,Otros ingresos,16.3,municipio
Tías,2020,Otros ingresos,16.3,municipio
Teguise,2021,Otros ingresos,16.4,municipio
Guía de Isora,2015,Pensiones,16.4,municipio
Mogán,2021,Otros ingresos,16.4,municipio
Telde,2018,Pensiones,16.4,municipio
Breña Baja,2020,Pensiones,16.4,municipio
La Oliva,2020,Otros ingresos,16.4,municipio
Puerto de la Cruz,2021,Otros ingresos,16.4,municipio
La Oliva,2015,Otros ingresos,16.5,municipio
Las Palmas,2018,Pensiones,16.5,provincia
Fuencaliente de La Palma,2017,Otros ingresos,16.5,municipio
Yaiza,2019,Otros ingresos,16.5,municipio
Santa Úrsula,2016,Pensiones,16.5,municipio
Ingenio,2018,Pensiones,16.5,municipio
Betancuria,2016,Otros ingresos,16.6,municipio
San Sebastián de La Gomera,2018,Pensiones,16.6,municipio
Santa Brígida,2021,Pensiones,16.6,municipio
Puntagorda,2021,Otros ingresos,16.6,municipio
Las Palmas,2019,Pensiones,16.6,provincia
Fuencaliente de La Palma,2015,Otros ingresos,16.6,municipio
Los Llanos de Aridane,2015,Otros ingresos,16.6,municipio
San Sebastián de La Gomera,2019,Pensiones,16.7,municipio
Santiago del Teide,2021,Otros ingresos,16.7,municipio
Haría,2023,Otros ingresos,16.7,municipio
Telde,2017,Pensiones,16.7,municipio
Teguise,2019,Otros ingresos,16.7,municipio
Santa Úrsula,2022,Otros ingresos,16.7,municipio
Valle Gran Rey,2020,Otros ingresos,16.7,municipio
Puerto de la Cruz,2015,Otros ingresos,16.7,municipio
Telde,2019,Pensiones,16.7,municipio
La Oliva,2016,Otros ingresos,16.7,municipio
Ingenio,2017,Pensiones,16.7,municipio
Las Palmas,2017,Pensiones,16.7,provincia
Santa Brígida,2018,Pensiones,16.8,municipio
Guía de Isora,2022,Pensiones,16.8,municipio
Ingenio,2019,Pensiones,16.8,municipio
Santiago del Teide,2021,Pensiones,16.9,municipio
Telde,2016,Pensiones,16.9,municipio
Puerto de la Cruz,2016,Otros ingresos,16.9,municipio
Santa Úrsula,2015,Pensiones,16.9,municipio
La Matanza de Acentejo,2018,Pensiones,16.9,municipio
Los Llanos de Aridane,2021,Otros ingresos,16.9,municipio
Mogán,2021,Pensiones,16.9,municipio
Puntagorda,2022,Otros ingresos,16.9,municipio
Las Palmas,2016,Pensiones,17.0,provincia
Las Palmas,2023,Pensiones,17.0,provincia
Mogán,2019,Otros ingresos,17.0,municipio
Ingenio,2016,Pensiones,17.0,municipio
San Sebastián de La Gomera,2017,Pensiones,17.0,municipio
Candelaria,2018,Pensiones,17.0,municipio
San Sebastián de La Gomera,2021,Pensiones,17.0,municipio
La Matanza de Acentejo,2019,Pensiones,17.0,municipio
Tuineje,2020,Prestaciones por desempleo,17.1,municipio
Las Palmas,2022,Pensiones,17.1,provincia
Santa Úrsula,2020,Pensiones,17.1,municipio
Telde,2015,Pensiones,17.1,municipio
Candelaria,2019,Pensiones,17.1,municipio
San Andrés y Sauces,2015,Otros ingresos,17.1,municipio
San Bartolomé de Tirajana,2023,Pensiones,17.1,municipio
Teguise,2018,Otros ingresos,17.1,municipio
Adeje,2015,Otros ingresos,17.1,municipio
La Matanza de Acentejo,2023,Pensiones,17.1,municipio
Ingenio,2015,Pensiones,17.2,municipio
Puerto de la Cruz,2017,Otros ingresos,17.2,municipio
Candelaria,2016,Pensiones,17.2,municipio
Candelaria,2017,Pensiones,17.2,municipio
Breña Alta,2019,Pensiones,17.2,municipio
Mogán,2016,Otros ingresos,17.2,municipio
Fuencaliente de La Palma,2018,Otros ingresos,17.3,municipio
La Matanza de Acentejo,2022,Pensiones,17.3,municipio
La Oliva,2017,Otros ingresos,17.3,municipio
Breña Alta,2022,Pensiones,17.3,municipio
Las Palmas,2015,Pensiones,17.3,provincia
La Matanza de Acentejo,2021,Pensiones,17.3,municipio
Telde,2023,Pensiones,17.3,municipio
Telde,2022,Pensiones,17.3,municipio
Mogán,2020,Pensiones,17.3,municipio
Telde,2021,Pensiones,17.3,municipio
Ingenio,2023,Pensiones,17.3,municipio
El Paso,2022,Otros ingresos,17.3,municipio
Guía de Isora,2020,Prestaciones por desempleo,17.4,municipio
La Oliva,2020,Prestaciones por desempleo,17.4,municipio
Guía de Isora,2020,Pensiones,17.4,municipio
Santiago del Teide,2020,Pensiones,17.4,municipio
Mogán,2017,Otros ingresos,17.4,municipio
Las Palmas,2021,Pensiones,17.4,provincia
San Sebastián de La Gomera,2022,Pensiones,17.4,municipio
San Sebastián de La Gomera,2015,Pensiones,17.4,municipio
Adeje,2017,Otros ingresos,17.4,municipio
Arucas,2021,Pensiones,17.4,municipio
San Sebastián de La Gomera,2016,Pensiones,17.4,municipio
Canarias,2018,Pensiones,17.5,isla
San Andrés y Sauces,2016,Otros ingresos,17.5,municipio
Arucas,2019,Pensiones,17.5,municipio
Candelaria,2015,Pensiones,17.5,municipio
Telde,2020,Pensiones,17.5,municipio
San Sebastián de La Gomera,2020,Pensiones,17.5,municipio
La Matanza de Acentejo,2017,Pensiones,17.5,municipio
Santa Brígida,2020,Pensiones,17.5,municipio
Ingenio,2022,Pensiones,17.5,municipio
El Sauzal,2019,Pensiones,17.5,municipio
San Bartolomé de Tirajana,2022,Pensiones,17.5,municipio
Los Llanos de Aridane,2020,Otros ingresos,17.5,municipio
El Paso,2016,Otros ingresos,17.5,municipio
Ingenio,2021,Pensiones,17.5,municipio
Breña Alta,2021,Pensiones,17.5,municipio
San Bartolomé de Tirajana,2021,Otros ingresos,17.5,municipio
Los Llanos de Aridane,2022,Pensiones,17.5,municipio
Breña Alta,2023,Pensiones,17.5,municipio
Tinajo,2023,Otros ingresos,17.5,municipio
San Sebastián de La Gomera,2023,Pensiones,17.6,municipio
Mogán,2022,Otros ingresos,17.6,municipio
Arucas,2018,Pensiones,17.6,municipio
Puntagorda,2019,Otros ingresos,17.6,municipio
Candelaria,2023,Pensiones,17.6,municipio
Valle Gran Rey,2017,Otros ingresos,17.6,municipio
Canarias,2019,Pensiones,17.6,isla
San Bartolomé de Tirajana,2015,Otros ingresos,17.6,municipio
Yaiza,2018,Otros ingresos,17.6,municipio
Guía de Isora,2021,Pensiones,17.6,municipio
Ingenio,2020,Pensiones,17.7,municipio
Breña Alta,2020,Pensiones,17.7,municipio
Los Llanos de Aridane,2023,Otros ingresos,17.7,municipio
Los Llanos de Aridane,2023,Pensiones,17.7,municipio
Santiago del Teide,2020,Prestaciones por desempleo,17.7,municipio
Mogán,2018,Otros ingresos,17.8,municipio
Mogán,2023,Otros ingresos,17.8,municipio
Betancuria,2020,Otros ingresos,17.8,municipio
Canarias,2023,Pensiones,17.8,isla
Los Llanos de Aridane,2018,Pensiones,17.8,municipio
San Andrés y Sauces,2019,Otros ingresos,17.8,municipio
Santiago del Teide,2023,Otros ingresos,17.8,municipio
Candelaria,2021,Pensiones,17.8,municipio
Canarias,2017,Pensiones,17.8,isla
Adeje,2016,Otros ingresos,17.8,municipio
Valle Gran Rey,2016,Otros ingresos,17.8,municipio
Arucas,2022,Pensiones,17.9,municipio
Frontera,2021,Pensiones,17.9,municipio
Mogán,2015,Otros ingresos,17.9,municipio
Puerto de la Cruz,2018,Otros ingresos,17.9,municipio
Barlovento,2019,Otros ingresos,17.9,municipio
Breña Alta,2017,Pensiones,17.9,municipio
San Bartolomé de Tirajana,2019,Otros ingresos,17.9,municipio
Valle Gran Rey,2015,Otros ingresos,17.9,municipio
Candelaria,2022,Pensiones,17.9,municipio
La Matanza de Acentejo,2020,Pensiones,17.9,municipio
Arucas,2023,Pensiones,17.9,municipio
El Paso,2020,Otros ingresos,17.9,municipio
Puerto de la Cruz,2019,Otros ingresos,17.9,municipio
El Paso,2021,Otros ingresos,17.9,municipio
Yaiza,2021,Otros ingresos,17.9,municipio
Arucas,2016,Pensiones,18.0,municipio
Gran Canaria,2018,Pensiones,18.0,isla
Teror,2018,Pensiones,18.0,municipio
Tacoronte,2019,Pensiones,18.0,municipio
San Andrés y Sauces,2020,Otros ingresos,18.0,municipio
Los Llanos de Aridane,2019,Pensiones,18.0,municipio
El Sauzal,2017,Pensiones,18.1,municipio
Gran Canaria,2019,Pensiones,18.1,isla
Tacoronte,2018,Pensiones,18.1,municipio
San Bartolomé de Tirajana,2021,Pensiones,18.1,municipio
Breña Alta,2018,Pensiones,18.1,municipio
Las Palmas,2020,Pensiones,18.1,provincia
Canarias,2022,Pensiones,18.1,isla
San Bartolomé de Tirajana,2016,Otros ingresos,18.1,municipio
Los Llanos de Aridane,2021,Pensiones,18.1,municipio
Canarias,2016,Pensiones,18.2,isla
San Andrés y Sauces,2023,Otros ingresos,18.2,municipio
Gran Canaria,2017,Pensiones,18.2,isla
Arucas,2020,Pensiones,18.2,municipio
Arucas,2017,Pensiones,18.2,municipio
Candelaria,2020,Pensiones,18.2,municipio
Alajeró,2018,Pensiones,18.3,municipio
San Andrés y Sauces,2022,Otros ingresos,18.3,municipio
Frontera,2018,Pensiones,18.3,municipio
Teror,2021,Pensiones,18.3,municipio
Gran Canaria,2023,Pensiones,18.3,isla
Los Llanos de Aridane,2016,Otros ingresos,18.3,municipio
La Matanza de Acentejo,2016,Pensiones,18.4,municipio
La Matanza de Acentejo,2015,Pensiones,18.4,municipio
Arucas,2015,Pensiones,18.4,municipio
Barlovento,2020,Otros ingresos,18.4,municipio
La Oliva,2018,Otros ingresos,18.4,municipio
El Sauzal,2015,Pensiones,18.4,municipio
El Sauzal,2023,Pensiones,18.4,municipio
Tegueste,2015,Pensiones,18.4,municipio
Breña Alta,2016,Pensiones,18.4,municipio
Gran Canaria,2016,Pensiones,18.4,isla
Canarias,2021,Pensiones,18.4,isla
Teror,2019,Pensiones,18.4,municipio
Tacoronte,2021,Pensiones,18.5,municipio
Tenerife,2018,Pensiones,18.5,isla
San Bartolomé de Tirajana,2022,Otros ingresos,18.5,municipio
San Andrés y Sauces,2017,Otros ingresos,18.5,municipio
Tenerife,2019,Pensiones,18.5,isla
Gran Canaria,2022,Pensiones,18.5,isla
Tegueste,2016,Pensiones,18.5,municipio
Alajeró,2015,Pensiones,18.5,municipio
Canarias,2015,Pensiones,18.5,isla
Puntagorda,2017,Otros ingresos,18.5,municipio
El Sauzal,2016,Pensiones,18.5,municipio
Teror,2023,Pensiones,18.5,municipio
San Bartolomé de Tirajana,2017,Otros ingresos,18.6,municipio
Los Llanos de Aridane,2017,Pensiones,18.6,municipio
El Sauzal,2018,Pensiones,18.6,municipio
Adeje,2018,Otros ingresos,18.6,municipio
Teror,2022,Pensiones,18.6,municipio
Gran Canaria,2021,Pensiones,18.6,isla
Tacoronte,2022,Pensiones,18.7,municipio
Tenerife,2023,Pensiones,18.7,isla
Tegueste,2018,Pensiones,18.7,municipio
Santiago del Teide,2022,Otros ingresos,18.7,municipio
Los Llanos de Aridane,2020,Pensiones,18.7,municipio
El Sauzal,2020,Pensiones,18.7,municipio
La Oliva,2019,Otros ingresos,18.7,municipio
Santa Cruz de Tenerife,2019,Pensiones,18.7,municipio
Santa Cruz de Tenerife,2018,Pensiones,18.7,municipio
Teror,2017,Pensiones,18.7,municipio
Gran Canaria,2015,Pensiones,18.7,isla
Alajeró,2019,Pensiones,18.8,municipio
Barlovento,2022,Otros ingresos,18.8,municipio
San Bartolomé de Tirajana,2018,Otros ingresos,18.8,municipio
Teror,2020,Pensiones,18.8,municipio
Tacoronte,2023,Pensiones,18.8,municipio
El Sauzal,2021,Pensiones,18.8,municipio
Breña Alta,2015,Pensiones,18.8,municipio
Santa Cruz de Tenerife,2023,Pensiones,18.8,municipio
San Bartolomé de Tirajana,2020,Pensiones,18.9,municipio
Tacoronte,2016,Pensiones,18.9,municipio
Puerto de la Cruz,2023,Otros ingresos,18.9,municipio
Tacoronte,2017,Pensiones,18.9,municipio
El Paso,2022,Pensiones,18.9,municipio
Tenerife,2017,Pensiones,18.9,isla
Frontera,2023,Pensiones,18.9,municipio
Alajeró,2017,Pensiones,18.9,municipio
Tegueste,2017,Pensiones,18.9,municipio
San Cristóbal de La Laguna,2019,Pensiones,19.0,municipio
Firgas,2023,Pensiones,19.0,municipio
Alajeró,2016,Pensiones,19.0,municipio
Tegueste,2021,Pensiones,19.0,municipio
Tegueste,2019,Pensiones,19.0,municipio
Tenerife,2022,Pensiones,19.0,isla
Canarias,2020,Pensiones,19.0,isla
San Andrés y Sauces,2021,Otros ingresos,19.0,municipio
Tacoronte,2015,Pensiones,19.0,municipio
El Paso,2023,Pensiones,19.0,municipio
Los Llanos de Aridane,2019,Otros ingresos,19.0,municipio
San Juan de la Rambla,2018,Pensiones,19.0,municipio
Villa de Mazo,2018,Pensiones,19.0,municipio
Santa Cruz de Tenerife,2017,Pensiones,19.1,municipio
Los Llanos de Aridane,2017,Otros ingresos,19.1,municipio
Santa Cruz de Tenerife,2022,Pensiones,19.1,municipio
Firgas,2022,Pensiones,19.1,municipio
Teror,2016,Pensiones,19.1,municipio
San Cristóbal de La Laguna,2018,Pensiones,19.1,municipio
El Paso,2021,Pensiones,19.1,municipio
Vega de San Mateo,2021,Pensiones,19.2,municipio
Vega de San Mateo,2023,Pensiones,19.2,municipio
Tegueste,2023,Pensiones,19.2,municipio
Valle Gran Rey,2018,Otros ingresos,19.2,municipio
El Sauzal,2022,Pensiones,19.2,municipio
San Juan de la Rambla,2019,Pensiones,19.2,municipio
Puntagorda,2018,Otros ingresos,19.2,municipio
Frontera,2022,Pensiones,19.2,municipio
Los Silos,2018,Pensiones,19.2,municipio
Betancuria,2022,Pensiones,19.2,municipio
Teror,2015,Pensiones,19.2,municipio
Tenerife,2016,Pensiones,19.2,isla
Teguise,2022,Otros ingresos,19.3,municipio
Frontera,2019,Pensiones,19.3,municipio
Puerto de la Cruz,2022,Otros ingresos,19.3,municipio
Villa de Mazo,2022,Pensiones,19.3,municipio
Villa de Mazo,2017,Pensiones,19.3,municipio
Los Llanos de Aridane,2016,Pensiones,19.3,municipio
Tegueste,2022,Pensiones,19.3,municipio
Tegueste,2020,Pensiones,19.3,municipio
Gran Canaria,2020,Pensiones,19.4,isla
Tacoronte,2020,Pensiones,19.4,municipio
San Cristóbal de La Laguna,2016,Pensiones,19.4,municipio
Tenerife,2021,Pensiones,19.4,isla
San Cristóbal de La Laguna,2017,Pensiones,19.4,municipio
Villa de Mazo,2023,Pensiones,19.5,municipio
El Paso,2018,Pensiones,19.5,municipio
Adeje,2020,Prestaciones por desempleo,19.5,municipio
Santa Cruz de Tenerife,2021,Pensiones,19.5,municipio
Santa Cruz de Tenerife,2016,Pensiones,19.5,municipio
Las Palmas de Gran Canaria,2018,Pensiones,19.5,municipio
El Paso,2019,Otros ingresos,19.5,municipio
Vega de San Mateo,2022,Pensiones,19.5,municipio
Tenerife,2015,Pensiones,19.5,isla
Firgas,2021,Pensiones,19.5,municipio
Adeje,2019,Otros ingresos,19.6,municipio
Villa de Mazo,2019,Pensiones,19.6,municipio
Las Palmas de Gran Canaria,2019,Pensiones,19.6,municipio
San Juan de la Rambla,2022,Pensiones,19.6,municipio
San Juan de la Rambla,2017,Pensiones,19.6,municipio
Teguise,2023,Otros ingresos,19.6,municipio
Arafo,2019,Pensiones,19.6,municipio
Las Palmas de Gran Canaria,2023,Pensiones,19.6,municipio
San Cristóbal de La Laguna,2015,Pensiones,19.6,municipio
Vega de San Mateo,2019,Pensiones,19.6,municipio
Arona,2020,Prestaciones por desempleo,19.6,municipio
La Orotava,2019,Pensiones,19.7,municipio
Arico,2019,Pensiones,19.7,municipio
Yaiza,2022,Otros ingresos,19.7,municipio
San Cristóbal de La Laguna,2021,Pensiones,19.7,municipio
Puntagorda,2022,Pensiones,19.7,municipio
Villa de Mazo,2021,Pensiones,19.7,municipio
Adeje,2021,Otros ingresos,19.7,municipio
San Cristóbal de La Laguna,2023,Pensiones,19.7,municipio
Vega de San Mateo,2020,Pensiones,19.8,municipio
El Hierro,2021,Pensiones,19.8,isla
San Cristóbal de La Laguna,2022,Pensiones,19.8,municipio
Las Palmas de Gran Canaria,2017,Pensiones,19.8,municipio
La Orotava,2023,Pensiones,19.8,municipio
Santa Cruz de Tenerife,2015,Pensiones,19.8,municipio
Valle Gran Rey,2019,Otros ingresos,19.8,municipio
Las Palmas de Gran Canaria,2022,Pensiones,19.8,municipio
La Palma,2022,Pensiones,19.8,isla
Mogán,2020,Prestaciones por desempleo,19.8,municipio
El Hierro,2023,Pensiones,19.8,isla
Gáldar,2021,Pensiones,19.8,municipio
Las Palmas de Gran Canaria,2021,Pensiones,19.8,municipio
La Orotava,2018,Pensiones,19.8,municipio
Puntagorda,2023,Otros ingresos,19.8,municipio
Los Realejos,2018,Pensiones,19.9,municipio
Arafo,2023,Pensiones,19.9,municipio
Barlovento,2021,Otros ingresos,19.9,municipio
Firgas,2017,Pensiones,19.9,municipio
Güímar,2023,Pensiones,19.9,municipio
Valle Gran Rey,2022,Pensiones,19.9,municipio
El Paso,2017,Pensiones,19.9,municipio
Vega de San Mateo,2017,Pensiones,19.9,municipio
El Pinar de El Hierro,2021,Pensiones,19.9,municipio
La Victoria de Acentejo,2021,Pensiones,19.9,municipio
San Juan de la Rambla,2023,Pensiones,19.9,municipio
Vega de San Mateo,2018,Pensiones,19.9,municipio
Puntagorda,2019,Pensiones,20.0,municipio
Betancuria,2023,Otros ingresos,20.0,municipio
La Orotava,2021,Pensiones,20.0,municipio
Los Llanos de Aridane,2018,Otros ingresos,20.0,municipio
Arico,2022,Pensiones,20.0,municipio
Arico,2023,Pensiones,20.0,municipio
Gáldar,2018,Pensiones,20.0,municipio
Arico,2018,Pensiones,20.0,municipio
Firgas,2019,Pensiones,20.0,municipio
La Orotava,2022,Pensiones,20.0,municipio
Tenerife,2020,Pensiones,20.0,isla
Gáldar,2019,Pensiones,20.0,municipio
Valle Gran Rey,2019,Pensiones,20.0,municipio
Güímar,2019,Pensiones,20.0,municipio
Güímar,2022,Pensiones,20.0,municipio
Haría,2019,Pensiones,20.0,municipio
Arafo,2022,Pensiones,20.1,municipio
Betancuria,2021,Otros ingresos,20.1,municipio
La Palma,2023,Pensiones,20.1,isla
Firgas,2018,Pensiones,20.1,municipio
Firgas,2016,Pensiones,20.1,municipio
San Bartolomé de Tirajana,2023,Otros ingresos,20.1,municipio
Arafo,2021,Pensiones,20.1,municipio
El Paso,2020,Pensiones,20.1,municipio
Yaiza,2023,Otros ingresos,20.1,municipio
Los Realejos,2023,Pensiones,20.1,municipio
Los Realejos,2019,Pensiones,20.1,municipio
La Gomera,2019,Pensiones,20.1,isla
San Cristóbal de La Laguna,2020,Pensiones,20.1,municipio
Vega de San Mateo,2016,Pensiones,20.1,municipio
San Juan de la Rambla,2020,Pensiones,20.1,municipio
Santa Cruz de Tenerife,2020,Pensiones,20.1,municipio
Haría,2023,Pensiones,20.1,municipio
El Paso,2019,Pensiones,20.2,municipio
Valle Gran Rey,2023,Pensiones,20.2,municipio
Tijarafe,2020,Pensiones,20.2,municipio
La Palma,2021,Pensiones,20.2,isla
Barlovento,2018,Otros ingresos,20.2,municipio
Gáldar,2022,Pensiones,20.2,municipio
Frontera,2016,Pensiones,20.2,municipio
Las Palmas de Gran Canaria,2016,Pensiones,20.2,municipio
La Oliva,2021,Otros ingresos,20.2,municipio
