año,MEDIDAS_CODE,MEDIDAS#es,TERRITORIO_CODE,distrito,seccion,municipio,OBS_VALUE
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38024_D01_S008,1,8, Los Llanos de Aridane,12523.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38024_D02_S001,2,1, Los Llanos de Aridane,12349.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38024_D02_S002,2,2, Los Llanos de Aridane,11298.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38024_D03_S001,3,1, Los Llanos de Aridane,11664.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38024_D03_S002,3,2, Los Llanos de Aridane,12393.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38024_D03_S003,3,3, Los Llanos de Aridane,13365.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38025_D01_S001,1,1, La Matanza de Acentejo,10522.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38025_D01_S002,1,2, La Matanza de Acentejo,10955.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38025_D01_S003,1,3, La Matanza de Acentejo,11726.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38025_D01_S004,1,4, La Matanza de Acentejo,12480.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38025_D01_S005,1,5, La Matanza de Acentejo,10996.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D01_S001,1,1, La Orotava,15117.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D01_S002,1,2, La Orotava,14139.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D01_S004,1,4, La Orotava,12269.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D02_S001,2,1, La Orotava,11513.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D02_S002,2,2, La Orotava,10240.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D02_S003,2,3, La Orotava,10833.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D02_S004,2,4, La Orotava,11117.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D03_S001,3,1, La Orotava,10015.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D03_S002,3,2, La Orotava,11112.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D03_S003,3,3, La Orotava,15327.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D03_S004,3,4, La Orotava,11287.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D03_S005,3,5, La Orotava,10197.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D03_S006,3,6, La Orotava,12359.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D03_S007,3,7, La Orotava,11041.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D04_S001,4,1, La Orotava,13640.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D04_S002,4,2, La Orotava,11741.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D04_S003,4,3, La Orotava,14323.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D04_S004,4,4, La Orotava,9548.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D04_S005,4,5, La Orotava,13764.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D05_S001,5,1, La Orotava,10136.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D05_S002,5,2, La Orotava,10190.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D05_S003,5,3, La Orotava,10236.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D05_S004,5,4, La Orotava,8603.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D05_S005,5,5, La Orotava,10310.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D06_S001,6,1, La Orotava,8810.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D06_S002,6,2, La Orotava,9138.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D06_S003,6,3, La Orotava,9326.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38026_D06_S004,6,4, La Orotava,8835.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38027_D01_S001,1,1, El Paso,11735.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38027_D02_S001,2,1, El Paso,12616.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38027_D03_S001,3,1, El Paso,13438.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38027_D03_S002,3,2, El Paso,13162.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38027_D04_S001,4,1, El Paso,12302.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D01_S001,1,1, Puerto de La Cruz,12031.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D01_S002,1,2, Puerto de La Cruz,11484.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D01_S003,1,3, Puerto de La Cruz,18591.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D01_S004,1,4, Puerto de La Cruz,15873.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D02_S001,2,1, Puerto de La Cruz,14313.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D02_S002,2,2, Puerto de La Cruz,12915.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D02_S003,2,3, Puerto de La Cruz,13246.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D02_S004,2,4, Puerto de La Cruz,13357.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D02_S005,2,5, Puerto de La Cruz,11741.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D03_S001,3,1, Puerto de La Cruz,12380.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D03_S002,3,2, Puerto de La Cruz,11891.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D03_S003,3,3, Puerto de La Cruz,10571.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D03_S004,3,4, Puerto de La Cruz,11691.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D03_S005,3,5, Puerto de La Cruz,11565.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D03_S006,3,6, Puerto de La Cruz,11295.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D04_S001,4,1, Puerto de La Cruz,11378.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D04_S002,4,2, Puerto de La Cruz,9219.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D04_S003,4,3, Puerto de La Cruz,10428.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D04_S004,4,4, Puerto de La Cruz,11626.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38028_D04_S005,4,5, Puerto de La Cruz,9343.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38029_D01_S001,1,1, Puntagorda,8970.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38029_D01_S002,1,2, Puntagorda,9219.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38030_D01_S001,1,1, Puntallana,13141.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38030_D01_S002,1,2, Puntallana,12971.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D01_S001,1,1, Los Realejos,10535.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D01_S002,1,2, Los Realejos,11400.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D01_S003,1,3, Los Realejos,11082.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D01_S004,1,4, Los Realejos,11275.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D01_S005,1,5, Los Realejos,10068.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D01_S006,1,6, Los Realejos,11232.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D01_S007,1,7, Los Realejos,9345.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D01_S008,1,8, Los Realejos,11105.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D02_S001,2,1, Los Realejos,10999.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D02_S002,2,2, Los Realejos,10836.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D02_S003,2,3, Los Realejos,9328.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D03_S001,3,1, Los Realejos,10103.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D03_S002,3,2, Los Realejos,10355.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D03_S003,3,3, Los Realejos,9221.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D03_S004,3,4, Los Realejos,11784.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D03_S005,3,5, Los Realejos,10391.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D04_S001,4,1, Los Realejos,11281.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D04_S002,4,2, Los Realejos,11916.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D04_S003,4,3, Los Realejos,14674.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D04_S004,4,4, Los Realejos,10671.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D05_S001,5,1, Los Realejos,9335.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D05_S002,5,2, Los Realejos,9455.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D05_S003,5,3, Los Realejos,9412.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D06_S001,6,1, Los Realejos,9007.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38031_D06_S002,6,2, Los Realejos,8772.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S001,1,1, El Rosario,13600.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S002,1,2, El Rosario,11501.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S003,1,3, El Rosario,12832.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S004,1,4, El Rosario,18089.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S005,1,5, El Rosario,11003.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S006,1,6, El Rosario,19676.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S007,1,7, El Rosario,11980.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S008,1,8, El Rosario,17504.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S009,1,9, El Rosario,12653.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S010,1,10, El Rosario,12587.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S011,1,11, El Rosario,18888.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S012,1,12, El Rosario,22885.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38032_D01_S013,1,13, El Rosario,16987.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38033_D01_S001,1,1, San Andrés y Sauces,13074.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38033_D01_S002,1,2, San Andrés y Sauces,12532.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38033_D01_S003,1,3, San Andrés y Sauces,12515.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38033_D02_S001,2,1, San Andrés y Sauces,13000.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38034_D01_S001,1,1, San Juan de la Rambla,12780.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38034_D01_S002,1,2, San Juan de la Rambla,10103.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38034_D01_S003,1,3, San Juan de la Rambla,9429.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38034_D01_S004,1,4, San Juan de la Rambla,9813.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38035_D01_S001,1,1, San Miguel de Abona,12952.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38035_D01_S002,1,2, San Miguel de Abona,10890.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38035_D01_S003,1,3, San Miguel de Abona,11985.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38035_D01_S004,1,4, San Miguel de Abona,8768.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38035_D01_S005,1,5, San Miguel de Abona,10665.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38035_D01_S006,1,6, San Miguel de Abona,9636.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38035_D01_S007,1,7, San Miguel de Abona,10697.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38035_D01_S008,1,8, San Miguel de Abona,11423.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38035_D01_S009,1,9, San Miguel de Abona,9599.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38036_D01_S001,1,1, San Sebastián de La Gomera,15783.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38036_D01_S002,1,2, San Sebastián de La Gomera,12302.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38036_D01_S003,1,3, San Sebastián de La Gomera,12937.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38036_D01_S005,1,5, San Sebastián de La Gomera,12827.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38036_D01_S006,1,6, San Sebastián de La Gomera,13853.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38036_D01_S007,1,7, San Sebastián de La Gomera,11518.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38036_D01_S008,1,8, San Sebastián de La Gomera,13663.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38037_D01_S001,1,1, Santa Cruz de La Palma,16812.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38037_D01_S002,1,2, Santa Cruz de La Palma,12274.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38037_D01_S003,1,3, Santa Cruz de La Palma,15395.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38037_D02_S001,2,1, Santa Cruz de La Palma,17528.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38037_D02_S002,2,2, Santa Cruz de La Palma,14535.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38037_D02_S003,2,3, Santa Cruz de La Palma,12451.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38037_D02_S005,2,5, Santa Cruz de La Palma,16414.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38037_D03_S001,3,1, Santa Cruz de La Palma,15881.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38037_D03_S002,3,2, Santa Cruz de La Palma,13737.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38037_D03_S003,3,3, Santa Cruz de La Palma,11895.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38037_D03_S004,3,4, Santa Cruz de La Palma,14347.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38037_D03_S005,3,5, Santa Cruz de La Palma,12265.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D01_S001,1,1, Santa Cruz de Tenerife,22517.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D01_S002,1,2, Santa Cruz de Tenerife,14397.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D01_S003,1,3, Santa Cruz de Tenerife,16805.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D01_S004,1,4, Santa Cruz de Tenerife,18959.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D01_S006,1,6, Santa Cruz de Tenerife,15969.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D01_S007,1,7, Santa Cruz de Tenerife,17348.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D01_S008,1,8, Santa Cruz de Tenerife,25423.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D01_S009,1,9, Santa Cruz de Tenerife,23126.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D01_S010,1,10, Santa Cruz de Tenerife,21867.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D01_S011,1,11, Santa Cruz de Tenerife,20627.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D01_S012,1,12, Santa Cruz de Tenerife,25948.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D02_S001,2,1, Santa Cruz de Tenerife,18852.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D02_S002,2,2, Santa Cruz de Tenerife,19449.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D02_S003,2,3, Santa Cruz de Tenerife,17657.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D02_S004,2,4, Santa Cruz de Tenerife,20786.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D02_S005,2,5, Santa Cruz de Tenerife,19056.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D02_S006,2,6, Santa Cruz de Tenerife,20148.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D02_S007,2,7, Santa Cruz de Tenerife,20087.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D02_S008,2,8, Santa Cruz de Tenerife,20904.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D02_S009,2,9, Santa Cruz de Tenerife,18989.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S001,3,1, Santa Cruz de Tenerife,24983.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S002,3,2, Santa Cruz de Tenerife,15157.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S003,3,3, Santa Cruz de Tenerife,16375.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S004,3,4, Santa Cruz de Tenerife,12717.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S005,3,5, Santa Cruz de Tenerife,14030.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S006,3,6, Santa Cruz de Tenerife,20187.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S007,3,7, Santa Cruz de Tenerife,13054.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S008,3,8, Santa Cruz de Tenerife,15080.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S009,3,9, Santa Cruz de Tenerife,16303.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S010,3,10, Santa Cruz de Tenerife,14221.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S011,3,11, Santa Cruz de Tenerife,20349.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S013,3,13, Santa Cruz de Tenerife,16772.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S014,3,14, Santa Cruz de Tenerife,16774.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S015,3,15, Santa Cruz de Tenerife,16024.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S016,3,16, Santa Cruz de Tenerife,12311.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S017,3,17, Santa Cruz de Tenerife,16076.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S018,3,18, Santa Cruz de Tenerife,12444.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S019,3,19, Santa Cruz de Tenerife,17374.0
2022,RENTA_NETA_MEDIA_PERSONA,Renta neta media por persona,20230101_38038_D03_S020,3,20, Santa Cruz de Tenerife,20672.0
