ocupacion,code_municipio,code_distrito,code_seccion,año,municipio,seccion,sexo,num_casos,geocode
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,4,2022,Santiago del Teide,1004,Hombres,121,20220101_38040_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,4,2022,Santiago del Teide,1004,Mujeres,109,20220101_38040_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,4,2023,Santiago del Teide,1004,Hombres,140,20230101_38040_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38040,1,4,2023,Santiago del Teide,1004,Mujeres,133,20230101_38040_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,1,2021,El Sauzal,1001,Hombres,176,20210101_38041_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,1,2021,El Sauzal,1001,Mujeres,177,20210101_38041_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,1,2022,El Sauzal,1001,Hombres,177,20220101_38041_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,1,2022,El Sauzal,1001,Mujeres,185,20220101_38041_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,1,2023,El Sauzal,1001,Hombres,170,20230101_38041_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,1,2023,El Sauzal,1001,Mujeres,179,20230101_38041_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,2,2021,El Sauzal,1002,Hombres,19,20210101_38041_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,2,2021,El Sauzal,1002,Mujeres,31,20210101_38041_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,2,2022,El Sauzal,1002,Hombres,27,20220101_38041_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,2,2022,El Sauzal,1002,Mujeres,38,20220101_38041_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,2,2023,El Sauzal,1002,Hombres,25,20230101_38041_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,2,2023,El Sauzal,1002,Mujeres,40,20230101_38041_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,3,2021,El Sauzal,1003,Hombres,43,20210101_38041_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,3,2021,El Sauzal,1003,Mujeres,54,20210101_38041_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,3,2022,El Sauzal,1003,Hombres,43,20220101_38041_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,3,2022,El Sauzal,1003,Mujeres,56,20220101_38041_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,3,2023,El Sauzal,1003,Hombres,48,20230101_38041_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,3,2023,El Sauzal,1003,Mujeres,56,20230101_38041_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,4,2021,El Sauzal,1004,Hombres,174,20210101_38041_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,4,2021,El Sauzal,1004,Mujeres,175,20210101_38041_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,4,2022,El Sauzal,1004,Hombres,178,20220101_38041_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,4,2022,El Sauzal,1004,Mujeres,183,20220101_38041_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,4,2023,El Sauzal,1004,Hombres,184,20230101_38041_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,4,2023,El Sauzal,1004,Mujeres,187,20230101_38041_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,5,2021,El Sauzal,1005,Hombres,124,20210101_38041_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,5,2021,El Sauzal,1005,Mujeres,121,20210101_38041_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,5,2022,El Sauzal,1005,Hombres,128,20220101_38041_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,5,2022,El Sauzal,1005,Mujeres,138,20220101_38041_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,5,2023,El Sauzal,1005,Hombres,132,20230101_38041_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,5,2023,El Sauzal,1005,Mujeres,152,20230101_38041_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,6,2021,El Sauzal,1006,Hombres,40,20210101_38041_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,6,2021,El Sauzal,1006,Mujeres,55,20210101_38041_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,6,2022,El Sauzal,1006,Hombres,40,20220101_38041_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,6,2022,El Sauzal,1006,Mujeres,60,20220101_38041_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,6,2023,El Sauzal,1006,Hombres,47,20230101_38041_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38041,1,6,2023,El Sauzal,1006,Mujeres,62,20230101_38041_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,1,2021,Los Silos,1001,Hombres,78,20210101_38042_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,1,2021,Los Silos,1001,Mujeres,70,20210101_38042_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,1,2022,Los Silos,1001,Hombres,72,20220101_38042_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,1,2022,Los Silos,1001,Mujeres,74,20220101_38042_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,1,2023,Los Silos,1001,Hombres,73,20230101_38042_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,1,2023,Los Silos,1001,Mujeres,80,20230101_38042_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,2,2021,Los Silos,1002,Hombres,38,20210101_38042_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,2,2021,Los Silos,1002,Mujeres,42,20210101_38042_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,2,2022,Los Silos,1002,Hombres,42,20220101_38042_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,2,2022,Los Silos,1002,Mujeres,46,20220101_38042_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,2,2023,Los Silos,1002,Hombres,48,20230101_38042_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,2,2023,Los Silos,1002,Mujeres,51,20230101_38042_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,3,2021,Los Silos,1003,Hombres,30,20210101_38042_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,3,2021,Los Silos,1003,Mujeres,25,20210101_38042_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,3,2022,Los Silos,1003,Hombres,35,20220101_38042_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,3,2022,Los Silos,1003,Mujeres,30,20220101_38042_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,3,2023,Los Silos,1003,Hombres,36,20230101_38042_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,3,2023,Los Silos,1003,Mujeres,35,20230101_38042_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,4,2021,Los Silos,1004,Hombres,26,20210101_38042_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,4,2021,Los Silos,1004,Mujeres,38,20210101_38042_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,4,2022,Los Silos,1004,Hombres,28,20220101_38042_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,4,2022,Los Silos,1004,Mujeres,35,20220101_38042_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,4,2023,Los Silos,1004,Hombres,31,20230101_38042_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38042,1,4,2023,Los Silos,1004,Mujeres,43,20230101_38042_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,1,2021,Tacoronte,1001,Hombres,147,20210101_38043_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,1,2021,Tacoronte,1001,Mujeres,147,20210101_38043_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,1,2022,Tacoronte,1001,Hombres,160,20220101_38043_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,1,2022,Tacoronte,1001,Mujeres,168,20220101_38043_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,1,2023,Tacoronte,1001,Hombres,163,20230101_38043_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,1,2023,Tacoronte,1001,Mujeres,176,20230101_38043_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,2,2021,Tacoronte,1002,Hombres,109,20210101_38043_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,2,2021,Tacoronte,1002,Mujeres,124,20210101_38043_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,2,2022,Tacoronte,1002,Hombres,117,20220101_38043_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,2,2022,Tacoronte,1002,Mujeres,125,20220101_38043_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,2,2023,Tacoronte,1002,Hombres,118,20230101_38043_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,2,2023,Tacoronte,1002,Mujeres,141,20230101_38043_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,3,2021,Tacoronte,1003,Hombres,118,20210101_38043_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,3,2021,Tacoronte,1003,Mujeres,125,20210101_38043_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,3,2022,Tacoronte,1003,Hombres,124,20220101_38043_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,3,2022,Tacoronte,1003,Mujeres,131,20220101_38043_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,3,2023,Tacoronte,1003,Hombres,130,20230101_38043_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,3,2023,Tacoronte,1003,Mujeres,133,20230101_38043_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,4,2021,Tacoronte,1004,Hombres,30,20210101_38043_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,4,2021,Tacoronte,1004,Mujeres,47,20210101_38043_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,4,2022,Tacoronte,1004,Hombres,30,20220101_38043_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,4,2022,Tacoronte,1004,Mujeres,47,20220101_38043_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,4,2023,Tacoronte,1004,Hombres,30,20230101_38043_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,4,2023,Tacoronte,1004,Mujeres,49,20230101_38043_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,5,2021,Tacoronte,1005,Hombres,116,20210101_38043_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,5,2021,Tacoronte,1005,Mujeres,116,20210101_38043_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,5,2022,Tacoronte,1005,Hombres,126,20220101_38043_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,5,2022,Tacoronte,1005,Mujeres,113,20220101_38043_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,5,2023,Tacoronte,1005,Hombres,131,20230101_38043_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,5,2023,Tacoronte,1005,Mujeres,112,20230101_38043_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,6,2021,Tacoronte,1006,Hombres,44,20210101_38043_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,6,2021,Tacoronte,1006,Mujeres,66,20210101_38043_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,6,2022,Tacoronte,1006,Hombres,44,20220101_38043_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,6,2022,Tacoronte,1006,Mujeres,62,20220101_38043_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,6,2023,Tacoronte,1006,Hombres,48,20230101_38043_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,6,2023,Tacoronte,1006,Mujeres,76,20230101_38043_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,7,2021,Tacoronte,1007,Hombres,74,20210101_38043_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,7,2021,Tacoronte,1007,Mujeres,74,20210101_38043_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,7,2022,Tacoronte,1007,Hombres,67,20220101_38043_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,7,2022,Tacoronte,1007,Mujeres,81,20220101_38043_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,7,2023,Tacoronte,1007,Hombres,67,20230101_38043_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,7,2023,Tacoronte,1007,Mujeres,84,20230101_38043_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,8,2021,Tacoronte,1008,Hombres,133,20210101_38043_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,8,2021,Tacoronte,1008,Mujeres,126,20210101_38043_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,8,2022,Tacoronte,1008,Hombres,136,20220101_38043_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,8,2022,Tacoronte,1008,Mujeres,126,20220101_38043_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,8,2023,Tacoronte,1008,Hombres,133,20230101_38043_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,8,2023,Tacoronte,1008,Mujeres,123,20230101_38043_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,9,2021,Tacoronte,1009,Hombres,129,20210101_38043_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,9,2021,Tacoronte,1009,Mujeres,152,20210101_38043_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,9,2022,Tacoronte,1009,Hombres,138,20220101_38043_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,9,2022,Tacoronte,1009,Mujeres,164,20220101_38043_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,9,2023,Tacoronte,1009,Hombres,141,20230101_38043_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,9,2023,Tacoronte,1009,Mujeres,179,20230101_38043_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,10,2021,Tacoronte,1010,Hombres,128,20210101_38043_D01_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,10,2021,Tacoronte,1010,Mujeres,125,20210101_38043_D01_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,10,2022,Tacoronte,1010,Hombres,127,20220101_38043_D01_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,10,2022,Tacoronte,1010,Mujeres,126,20220101_38043_D01_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,10,2023,Tacoronte,1010,Hombres,138,20230101_38043_D01_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,10,2023,Tacoronte,1010,Mujeres,133,20230101_38043_D01_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,11,2021,Tacoronte,1011,Hombres,164,20210101_38043_D01_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,11,2021,Tacoronte,1011,Mujeres,192,20210101_38043_D01_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,11,2022,Tacoronte,1011,Hombres,177,20220101_38043_D01_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,11,2022,Tacoronte,1011,Mujeres,211,20220101_38043_D01_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,11,2023,Tacoronte,1011,Hombres,183,20230101_38043_D01_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,11,2023,Tacoronte,1011,Mujeres,220,20230101_38043_D01_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,12,2021,Tacoronte,1012,Hombres,62,20210101_38043_D01_S012
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38043,1,12,2021,Tacoronte,1012,Mujeres,69,20210101_38043_D01_S012
