fecha,sexo,edad,Codigo Territorio,Municipio,isla,Mercado local de trabajo,Nivel formativo,CNAE09,Actividad económica,CNO11,Ocupaciones,Tipo Contrato,Duración Contrato,Nacionalidad,Contratos
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Educación secundaria,95,"Reparación y mantenimiento de ordenadores, artículos personales y enseres domésticos y vehículos de motor y motocicletas",9222,Limpiadores de vehículos,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Educación secundaria,96,Servicios personales,8432,Conductores asalariados de camiones,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Estudios Universitarios,25,"Fabricación de productos metálicos, excepto maquinaria y equipo",7312,Soldadores y oxicortadores,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Estudios Universitarios,46,Comercio al por mayor,3139,Técnicos en control de procesos no clasificados bajo otros epígrafes,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Estudios Universitarios,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",1329,Directores de otras empresas de servicios profesionales no clasificados bajo otros epígrafes,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Estudios Universitarios,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",3739,Otros técnicos y profesionales de apoyo de actividades culturales y artísticas,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Estudios Universitarios,72,Investigación y desarrollo,9700,Peones de las industrias manufactureras,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Estudios Universitarios,86,Actividades sanitarias,2823,Psicólogos,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Estudios Universitarios,90,Actividades de creación artística y artes escénicas,2939,Artistas creativos e interpretativos no clasificados bajo otros epígrafes,Temporal Tiempo Completo,Menos de 6 meses,Nacional,5
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Formación Profesional,18,Artes gráficas y reproducción de soportes grabados,8333,Operadores de carretillas elevadoras,Temporal Tiempo Completo,Menos de 6 meses,Nacional,2
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Formación Profesional,30,Fabricación de otro material de transporte,7402,Mecánicos y ajustadores de motores de avión,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Formación Profesional,46,Comercio al por mayor,9432,Mozos de equipaje y afines,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Formación Profesional,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Formación Profesional,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",3123,Técnicos en electricidad,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Formación Profesional,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",3123,Técnicos en electricidad,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Formación Profesional,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",3739,Otros técnicos y profesionales de apoyo de actividades culturales y artísticas,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,6
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Formación Profesional,77,Actividades de alquiler,7403,Mecánicos y ajustadores de maquinaria agrícola e industrial,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Formación Profesional,85,Educación,9310,Ayudantes de cocina,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35002,Agüimes,GRAN CANARIA,Gran Canaria Sur,Formación Profesional,95,"Reparación y mantenimiento de ordenadores, artículos personales y enseres domésticos y vehículos de motor y motocicletas",7401,Mecánicos y ajustadores de vehículos de motor,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Analfabetos,43,Actividades de construcción especializada,7121,Albañiles,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Analfabetos,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Analfabetos,55,Servicios de alojamiento,7191,Mantenedores de edificios,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Analfabetos,56,Servicios de comidas y bebidas,5110,Cocineros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Analfabetos,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Analfabetos,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Analfabetos,56,Servicios de comidas y bebidas,9310,Ayudantes de cocina,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Analfabetos,84,Administración pública y defensa; seguridad social obligatoria,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Analfabetos,84,Administración pública y defensa; seguridad social obligatoria,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,41,Construcción de edificios,7121,Albañiles,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,49,Transporte terrestre y por tubería,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,3
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,49,Transporte terrestre y por tubería,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,49,Transporte terrestre y por tubería,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,55,Servicios de alojamiento,5120,Camareros asalariados,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,55,Servicios de alojamiento,7191,Mantenedores de edificios,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,55,Servicios de alojamiento,7191,Mantenedores de edificios,Temporal Tiempo Completo,Menos de 6 meses,Nacional,2
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,55,Servicios de alojamiento,9210,"Personal de limpieza de oficinas, hoteles y otros establecimientos similares",Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,55,Servicios de alojamiento,9210,"Personal de limpieza de oficinas, hoteles y otros establecimientos similares",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,55,Servicios de alojamiento,9210,"Personal de limpieza de oficinas, hoteles y otros establecimientos similares",Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,56,Servicios de comidas y bebidas,5110,Cocineros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación primaria,94,Actividades asociativas,3715,Animadores comunitarios,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,43,Actividades de construcción especializada,7121,Albañiles,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,46,Comercio al por mayor,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,49,Transporte terrestre y por tubería,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,49,Transporte terrestre y por tubería,8420,Conductores de autobuses y tranvías,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,55,Servicios de alojamiento,3613,Asistentes de dirección y administrativos,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,55,Servicios de alojamiento,5110,Cocineros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,55,Servicios de alojamiento,5110,Cocineros asalariados,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,55,Servicios de alojamiento,5110,Cocineros asalariados,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,55,Servicios de alojamiento,5120,Camareros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,55,Servicios de alojamiento,5120,Camareros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,55,Servicios de alojamiento,5120,Camareros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,5
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,55,Servicios de alojamiento,5120,Camareros asalariados,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,55,Servicios de alojamiento,5831,"Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,55,Servicios de alojamiento,7191,Mantenedores de edificios,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,45 o más,35003,Antigua,FUERTEVENTURA,Fuerteventura Norte,Educación secundaria,55,Servicios de alojamiento,9210,"Personal de limpieza de oficinas, hoteles y otros establecimientos similares",Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
