Territorio,Año,Fuente_Renta,Fuente_Renta_Code,Porcentaje,ISLA_clean
Santa Brígida,2016,Pensiones,PENSIONES,15.2,Gran Canaria
Santa Brígida,2017,Pensiones,PENSIONES,15.7,Gran Canaria
Santa Brígida,2018,Pensiones,PENSIONES,16.8,Gran Canaria
Santa Brígida,2019,Pensiones,PENSIONES,15.8,Gran Canaria
Santa Brígida,2020,Pensiones,PENSIONES,17.5,Gran Canaria
Santa Brígida,2021,Pensiones,PENSIONES,16.6,Gran Canaria
Santa Brígida,2022,Pensiones,PENSIONES,16.2,Gran Canaria
Santa Brígida,2023,Pensiones,PENSIONES,16.3,Gran Canaria
Santa Brígida,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.9,Gran Canaria
Santa Brígida,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.7,Gran Canaria
Santa Brígida,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.5,Gran Canaria
Santa Brígida,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.3,Gran Canaria
Santa Brígida,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.4,Gran Canaria
Santa Brígida,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,Gran Canaria
Santa Brígida,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3,Gran Canaria
Santa Brígida,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.4,Gran Canaria
Santa Brígida,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.3,Gran Canaria
Santa Lucía De Tirajana,2015,Sueldos y salarios,SUELDOS_SALARIOS,67.0,Gran Canaria
Santa Lucía De Tirajana,2016,Sueldos y salarios,SUELDOS_SALARIOS,68.3,Gran Canaria
Santa Lucía De Tirajana,2017,Sueldos y salarios,SUELDOS_SALARIOS,68.6,Gran Canaria
Santa Lucía De Tirajana,2018,Sueldos y salarios,SUELDOS_SALARIOS,68.6,Gran Canaria
Santa Lucía De Tirajana,2019,Sueldos y salarios,SUELDOS_SALARIOS,67.8,Gran Canaria
Santa Lucía De Tirajana,2020,Sueldos y salarios,SUELDOS_SALARIOS,55.8,Gran Canaria
Santa Lucía De Tirajana,2021,Sueldos y salarios,SUELDOS_SALARIOS,59.4,Gran Canaria
Santa Lucía De Tirajana,2022,Sueldos y salarios,SUELDOS_SALARIOS,66.7,Gran Canaria
Santa Lucía De Tirajana,2023,Sueldos y salarios,SUELDOS_SALARIOS,67.2,Gran Canaria
Santa Lucía De Tirajana,2015,Otros ingresos,OTROS_INGRESOS,9.5,Gran Canaria
Santa Lucía De Tirajana,2016,Otros ingresos,OTROS_INGRESOS,9.7,Gran Canaria
Santa Lucía De Tirajana,2017,Otros ingresos,OTROS_INGRESOS,9.8,Gran Canaria
Santa Lucía De Tirajana,2018,Otros ingresos,OTROS_INGRESOS,9.9,Gran Canaria
Santa Lucía De Tirajana,2019,Otros ingresos,OTROS_INGRESOS,10.0,Gran Canaria
Santa Lucía De Tirajana,2020,Otros ingresos,OTROS_INGRESOS,8.6,Gran Canaria
Santa Lucía De Tirajana,2021,Otros ingresos,OTROS_INGRESOS,10.0,Gran Canaria
Santa Lucía De Tirajana,2022,Otros ingresos,OTROS_INGRESOS,10.3,Gran Canaria
Santa Lucía De Tirajana,2023,Otros ingresos,OTROS_INGRESOS,9.9,Gran Canaria
Santa Lucía De Tirajana,2015,Otras prestaciones,OTRAS_PRESTACIONES,4.0,Gran Canaria
Santa Lucía De Tirajana,2016,Otras prestaciones,OTRAS_PRESTACIONES,4.1,Gran Canaria
Santa Lucía De Tirajana,2017,Otras prestaciones,OTRAS_PRESTACIONES,4.5,Gran Canaria
Santa Lucía De Tirajana,2018,Otras prestaciones,OTRAS_PRESTACIONES,4.6,Gran Canaria
Santa Lucía De Tirajana,2019,Otras prestaciones,OTRAS_PRESTACIONES,4.8,Gran Canaria
Santa Lucía De Tirajana,2020,Otras prestaciones,OTRAS_PRESTACIONES,5.7,Gran Canaria
Santa Lucía De Tirajana,2021,Otras prestaciones,OTRAS_PRESTACIONES,6.2,Gran Canaria
Santa Lucía De Tirajana,2022,Otras prestaciones,OTRAS_PRESTACIONES,5.9,Gran Canaria
Santa Lucía De Tirajana,2023,Otras prestaciones,OTRAS_PRESTACIONES,6.2,Gran Canaria
Santa Lucía De Tirajana,2015,Pensiones,PENSIONES,13.5,Gran Canaria
Santa Lucía De Tirajana,2016,Pensiones,PENSIONES,12.9,Gran Canaria
Santa Lucía De Tirajana,2017,Pensiones,PENSIONES,12.6,Gran Canaria
Santa Lucía De Tirajana,2018,Pensiones,PENSIONES,12.4,Gran Canaria
Santa Lucía De Tirajana,2019,Pensiones,PENSIONES,12.7,Gran Canaria
Santa Lucía De Tirajana,2020,Pensiones,PENSIONES,14.1,Gran Canaria
Santa Lucía De Tirajana,2021,Pensiones,PENSIONES,14.0,Gran Canaria
Santa Lucía De Tirajana,2022,Pensiones,PENSIONES,13.5,Gran Canaria
Santa Lucía De Tirajana,2023,Pensiones,PENSIONES,13.5,Gran Canaria
Santa Lucía De Tirajana,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.9,Gran Canaria
Santa Lucía De Tirajana,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.0,Gran Canaria
Santa Lucía De Tirajana,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6,Gran Canaria
Santa Lucía De Tirajana,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.5,Gran Canaria
Santa Lucía De Tirajana,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.7,Gran Canaria
Santa Lucía De Tirajana,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,15.8,Gran Canaria
Santa Lucía De Tirajana,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,10.4,Gran Canaria
Santa Lucía De Tirajana,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,Gran Canaria
Santa Lucía De Tirajana,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,Gran Canaria
Santa María De Guía De Gran Canaria,2015,Sueldos y salarios,SUELDOS_SALARIOS,58.9,Gran Canaria
Santa María De Guía De Gran Canaria,2016,Sueldos y salarios,SUELDOS_SALARIOS,60.3,Gran Canaria
Santa María De Guía De Gran Canaria,2017,Sueldos y salarios,SUELDOS_SALARIOS,60.1,Gran Canaria
Santa María De Guía De Gran Canaria,2018,Sueldos y salarios,SUELDOS_SALARIOS,60.8,Gran Canaria
Santa María De Guía De Gran Canaria,2019,Sueldos y salarios,SUELDOS_SALARIOS,60.6,Gran Canaria
Santa María De Guía De Gran Canaria,2020,Sueldos y salarios,SUELDOS_SALARIOS,58.2,Gran Canaria
Santa María De Guía De Gran Canaria,2021,Sueldos y salarios,SUELDOS_SALARIOS,59.1,Gran Canaria
Santa María De Guía De Gran Canaria,2022,Sueldos y salarios,SUELDOS_SALARIOS,59.2,Gran Canaria
Santa María De Guía De Gran Canaria,2023,Sueldos y salarios,SUELDOS_SALARIOS,58.8,Gran Canaria
Santa María De Guía De Gran Canaria,2015,Otros ingresos,OTROS_INGRESOS,9.3,Gran Canaria
Santa María De Guía De Gran Canaria,2016,Otros ingresos,OTROS_INGRESOS,8.9,Gran Canaria
Santa María De Guía De Gran Canaria,2017,Otros ingresos,OTROS_INGRESOS,9.4,Gran Canaria
Santa María De Guía De Gran Canaria,2018,Otros ingresos,OTROS_INGRESOS,10.0,Gran Canaria
Santa María De Guía De Gran Canaria,2019,Otros ingresos,OTROS_INGRESOS,9.6,Gran Canaria
Santa María De Guía De Gran Canaria,2020,Otros ingresos,OTROS_INGRESOS,8.5,Gran Canaria
Santa María De Guía De Gran Canaria,2021,Otros ingresos,OTROS_INGRESOS,9.8,Gran Canaria
Santa María De Guía De Gran Canaria,2022,Otros ingresos,OTROS_INGRESOS,10.1,Gran Canaria
Santa María De Guía De Gran Canaria,2023,Otros ingresos,OTROS_INGRESOS,10.0,Gran Canaria
Santa María De Guía De Gran Canaria,2015,Otras prestaciones,OTRAS_PRESTACIONES,5.9,Gran Canaria
Santa María De Guía De Gran Canaria,2016,Otras prestaciones,OTRAS_PRESTACIONES,5.5,Gran Canaria
Santa María De Guía De Gran Canaria,2017,Otras prestaciones,OTRAS_PRESTACIONES,6.1,Gran Canaria
Santa María De Guía De Gran Canaria,2018,Otras prestaciones,OTRAS_PRESTACIONES,5.6,Gran Canaria
Santa María De Guía De Gran Canaria,2019,Otras prestaciones,OTRAS_PRESTACIONES,5.8,Gran Canaria
Santa María De Guía De Gran Canaria,2020,Otras prestaciones,OTRAS_PRESTACIONES,6.7,Gran Canaria
Santa María De Guía De Gran Canaria,2021,Otras prestaciones,OTRAS_PRESTACIONES,6.8,Gran Canaria
Santa María De Guía De Gran Canaria,2022,Otras prestaciones,OTRAS_PRESTACIONES,7.1,Gran Canaria
Santa María De Guía De Gran Canaria,2023,Otras prestaciones,OTRAS_PRESTACIONES,7.3,Gran Canaria
Santa María De Guía De Gran Canaria,2015,Pensiones,PENSIONES,21.9,Gran Canaria
Santa María De Guía De Gran Canaria,2016,Pensiones,PENSIONES,21.6,Gran Canaria
Santa María De Guía De Gran Canaria,2017,Pensiones,PENSIONES,21.4,Gran Canaria
Santa María De Guía De Gran Canaria,2018,Pensiones,PENSIONES,20.8,Gran Canaria
Santa María De Guía De Gran Canaria,2019,Pensiones,PENSIONES,21.3,Gran Canaria
Santa María De Guía De Gran Canaria,2020,Pensiones,PENSIONES,21.4,Gran Canaria
Santa María De Guía De Gran Canaria,2021,Pensiones,PENSIONES,20.9,Gran Canaria
Santa María De Guía De Gran Canaria,2022,Pensiones,PENSIONES,21.2,Gran Canaria
Santa María De Guía De Gran Canaria,2023,Pensiones,PENSIONES,21.4,Gran Canaria
Santa María De Guía De Gran Canaria,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.0,Gran Canaria
Santa María De Guía De Gran Canaria,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,Gran Canaria
Santa María De Guía De Gran Canaria,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0,Gran Canaria
Santa María De Guía De Gran Canaria,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,Gran Canaria
Santa María De Guía De Gran Canaria,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,Gran Canaria
Santa María De Guía De Gran Canaria,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.3,Gran Canaria
Santa María De Guía De Gran Canaria,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4,Gran Canaria
Santa María De Guía De Gran Canaria,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5,Gran Canaria
Santa María De Guía De Gran Canaria,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5,Gran Canaria
Tejeda,2015,Sueldos y salarios,SUELDOS_SALARIOS,49.2,Gran Canaria
Tejeda,2016,Sueldos y salarios,SUELDOS_SALARIOS,50.8,Gran Canaria
Tejeda,2017,Sueldos y salarios,SUELDOS_SALARIOS,51.8,Gran Canaria
Tejeda,2018,Sueldos y salarios,SUELDOS_SALARIOS,52.1,Gran Canaria
Tejeda,2019,Sueldos y salarios,SUELDOS_SALARIOS,50.8,Gran Canaria
Tejeda,2020,Sueldos y salarios,SUELDOS_SALARIOS,47.7,Gran Canaria
Tejeda,2021,Sueldos y salarios,SUELDOS_SALARIOS,48.1,Gran Canaria
Tejeda,2022,Sueldos y salarios,SUELDOS_SALARIOS,49.9,Gran Canaria
Tejeda,2023,Sueldos y salarios,SUELDOS_SALARIOS,49.9,Gran Canaria
Tejeda,2015,Otros ingresos,OTROS_INGRESOS,13.7,Gran Canaria
Tejeda,2016,Otros ingresos,OTROS_INGRESOS,14.2,Gran Canaria
Tejeda,2017,Otros ingresos,OTROS_INGRESOS,13.5,Gran Canaria
Tejeda,2018,Otros ingresos,OTROS_INGRESOS,13.4,Gran Canaria
Tejeda,2019,Otros ingresos,OTROS_INGRESOS,16.2,Gran Canaria
Tejeda,2020,Otros ingresos,OTROS_INGRESOS,13.4,Gran Canaria
Tejeda,2021,Otros ingresos,OTROS_INGRESOS,14.9,Gran Canaria
Tejeda,2022,Otros ingresos,OTROS_INGRESOS,14.1,Gran Canaria
Tejeda,2023,Otros ingresos,OTROS_INGRESOS,14.8,Gran Canaria
Tejeda,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.9,Gran Canaria
Tejeda,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.8,Gran Canaria
Tejeda,2017,Otras prestaciones,OTRAS_PRESTACIONES,4.0,Gran Canaria
Tejeda,2018,Otras prestaciones,OTRAS_PRESTACIONES,4.6,Gran Canaria
Tejeda,2019,Otras prestaciones,OTRAS_PRESTACIONES,4.2,Gran Canaria
Tejeda,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.7,Gran Canaria
Tejeda,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.5,Gran Canaria
Tejeda,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.5,Gran Canaria
Tejeda,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.8,Gran Canaria
Tejeda,2015,Pensiones,PENSIONES,30.2,Gran Canaria
Tejeda,2016,Pensiones,PENSIONES,28.5,Gran Canaria
Tejeda,2017,Pensiones,PENSIONES,27.8,Gran Canaria
Tejeda,2018,Pensiones,PENSIONES,27.6,Gran Canaria
Tejeda,2019,Pensiones,PENSIONES,26.7,Gran Canaria
Tejeda,2020,Pensiones,PENSIONES,28.9,Gran Canaria
Tejeda,2021,Pensiones,PENSIONES,29.2,Gran Canaria
Tejeda,2022,Pensiones,PENSIONES,29.4,Gran Canaria
Tejeda,2023,Pensiones,PENSIONES,28.3,Gran Canaria
Tejeda,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0,Gran Canaria
Tejeda,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,Gran Canaria
Tejeda,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,Gran Canaria
Tejeda,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3,Gran Canaria
Tejeda,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.1,Gran Canaria
Tejeda,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.3,Gran Canaria
Tejeda,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4,Gran Canaria
Tejeda,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,Gran Canaria
Tejeda,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3,Gran Canaria
Telde,2015,Sueldos y salarios,SUELDOS_SALARIOS,65.1,Gran Canaria
Telde,2016,Sueldos y salarios,SUELDOS_SALARIOS,65.8,Gran Canaria
Telde,2017,Sueldos y salarios,SUELDOS_SALARIOS,65.8,Gran Canaria
Telde,2018,Sueldos y salarios,SUELDOS_SALARIOS,66.0,Gran Canaria
Telde,2019,Sueldos y salarios,SUELDOS_SALARIOS,65.7,Gran Canaria
Telde,2020,Sueldos y salarios,SUELDOS_SALARIOS,61.0,Gran Canaria
Telde,2021,Sueldos y salarios,SUELDOS_SALARIOS,62.5,Gran Canaria
Telde,2022,Sueldos y salarios,SUELDOS_SALARIOS,64.2,Gran Canaria
Telde,2023,Sueldos y salarios,SUELDOS_SALARIOS,63.9,Gran Canaria
Telde,2015,Otros ingresos,OTROS_INGRESOS,9.0,Gran Canaria
Telde,2016,Otros ingresos,OTROS_INGRESOS,9.0,Gran Canaria
Telde,2017,Otros ingresos,OTROS_INGRESOS,9.3,Gran Canaria
Telde,2018,Otros ingresos,OTROS_INGRESOS,9.8,Gran Canaria
Telde,2019,Otros ingresos,OTROS_INGRESOS,9.6,Gran Canaria
Telde,2020,Otros ingresos,OTROS_INGRESOS,8.3,Gran Canaria
Telde,2021,Otros ingresos,OTROS_INGRESOS,9.3,Gran Canaria
Telde,2022,Otros ingresos,OTROS_INGRESOS,9.9,Gran Canaria
Telde,2023,Otros ingresos,OTROS_INGRESOS,10.1,Gran Canaria
Telde,2015,Otras prestaciones,OTRAS_PRESTACIONES,4.4,Gran Canaria
Telde,2016,Otras prestaciones,OTRAS_PRESTACIONES,4.5,Gran Canaria
Telde,2017,Otras prestaciones,OTRAS_PRESTACIONES,4.9,Gran Canaria
Telde,2018,Otras prestaciones,OTRAS_PRESTACIONES,4.7,Gran Canaria
Telde,2019,Otras prestaciones,OTRAS_PRESTACIONES,4.9,Gran Canaria
Telde,2020,Otras prestaciones,OTRAS_PRESTACIONES,5.5,Gran Canaria
Telde,2021,Otras prestaciones,OTRAS_PRESTACIONES,5.8,Gran Canaria
Telde,2022,Otras prestaciones,OTRAS_PRESTACIONES,5.7,Gran Canaria
Telde,2023,Otras prestaciones,OTRAS_PRESTACIONES,6.0,Gran Canaria
Telde,2015,Pensiones,PENSIONES,17.1,Gran Canaria
Telde,2016,Pensiones,PENSIONES,16.9,Gran Canaria
Telde,2017,Pensiones,PENSIONES,16.7,Gran Canaria
Telde,2018,Pensiones,PENSIONES,16.4,Gran Canaria
Telde,2019,Pensiones,PENSIONES,16.7,Gran Canaria
Telde,2020,Pensiones,PENSIONES,17.5,Gran Canaria
Telde,2021,Pensiones,PENSIONES,17.3,Gran Canaria
Telde,2022,Pensiones,PENSIONES,17.3,Gran Canaria
Telde,2023,Pensiones,PENSIONES,17.3,Gran Canaria
Telde,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.4,Gran Canaria
Telde,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7,Gran Canaria
Telde,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.3,Gran Canaria
Telde,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1,Gran Canaria
Telde,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,Gran Canaria
Telde,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.7,Gran Canaria
Telde,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.1,Gran Canaria
Telde,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,Gran Canaria
Telde,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,Gran Canaria
Teror,2015,Sueldos y salarios,SUELDOS_SALARIOS,61.7,Gran Canaria
Teror,2016,Sueldos y salarios,SUELDOS_SALARIOS,62.3,Gran Canaria
Teror,2017,Sueldos y salarios,SUELDOS_SALARIOS,62.0,Gran Canaria
Teror,2018,Sueldos y salarios,SUELDOS_SALARIOS,62.3,Gran Canaria
Teror,2019,Sueldos y salarios,SUELDOS_SALARIOS,62.2,Gran Canaria
Teror,2020,Sueldos y salarios,SUELDOS_SALARIOS,60.4,Gran Canaria
Teror,2021,Sueldos y salarios,SUELDOS_SALARIOS,61.1,Gran Canaria
Teror,2022,Sueldos y salarios,SUELDOS_SALARIOS,62.0,Gran Canaria
Teror,2023,Sueldos y salarios,SUELDOS_SALARIOS,62.0,Gran Canaria
Teror,2015,Otros ingresos,OTROS_INGRESOS,12.5,Gran Canaria
Teror,2016,Otros ingresos,OTROS_INGRESOS,12.5,Gran Canaria
Teror,2017,Otros ingresos,OTROS_INGRESOS,13.0,Gran Canaria
Teror,2018,Otros ingresos,OTROS_INGRESOS,13.4,Gran Canaria
Teror,2019,Otros ingresos,OTROS_INGRESOS,12.8,Gran Canaria
Teror,2020,Otros ingresos,OTROS_INGRESOS,10.5,Gran Canaria
Teror,2021,Otros ingresos,OTROS_INGRESOS,12.0,Gran Canaria
Teror,2022,Otros ingresos,OTROS_INGRESOS,12.2,Gran Canaria
Teror,2023,Otros ingresos,OTROS_INGRESOS,12.3,Gran Canaria
Teror,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.5,Gran Canaria
Teror,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.4,Gran Canaria
Teror,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.8,Gran Canaria
Teror,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.8,Gran Canaria
Teror,2019,Otras prestaciones,OTRAS_PRESTACIONES,4.0,Gran Canaria
Teror,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.4,Gran Canaria
Teror,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.8,Gran Canaria
Teror,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.8,Gran Canaria
Teror,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.8,Gran Canaria
Teror,2015,Pensiones,PENSIONES,19.2,Gran Canaria
Teror,2016,Pensiones,PENSIONES,19.1,Gran Canaria
Teror,2017,Pensiones,PENSIONES,18.7,Gran Canaria
Teror,2018,Pensiones,PENSIONES,18.0,Gran Canaria
Teror,2019,Pensiones,PENSIONES,18.4,Gran Canaria
Teror,2020,Pensiones,PENSIONES,18.8,Gran Canaria
Teror,2021,Pensiones,PENSIONES,18.3,Gran Canaria
Teror,2022,Pensiones,PENSIONES,18.6,Gran Canaria
Teror,2023,Pensiones,PENSIONES,18.5,Gran Canaria
Teror,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1,Gran Canaria
Teror,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,Gran Canaria
Teror,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5,Gran Canaria
Teror,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5,Gran Canaria
Teror,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,Gran Canaria
Teror,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.9,Gran Canaria
Teror,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9,Gran Canaria
Teror,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5,Gran Canaria
Teror,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,Gran Canaria
Valsequillo De Gran Canaria,2015,Sueldos y salarios,SUELDOS_SALARIOS,65.2,Gran Canaria
Valsequillo De Gran Canaria,2016,Sueldos y salarios,SUELDOS_SALARIOS,66.1,Gran Canaria
Valsequillo De Gran Canaria,2017,Sueldos y salarios,SUELDOS_SALARIOS,65.9,Gran Canaria
Valsequillo De Gran Canaria,2018,Sueldos y salarios,SUELDOS_SALARIOS,66.0,Gran Canaria
Valsequillo De Gran Canaria,2019,Sueldos y salarios,SUELDOS_SALARIOS,66.2,Gran Canaria
Valsequillo De Gran Canaria,2020,Sueldos y salarios,SUELDOS_SALARIOS,61.4,Gran Canaria
Valsequillo De Gran Canaria,2021,Sueldos y salarios,SUELDOS_SALARIOS,63.2,Gran Canaria
Valsequillo De Gran Canaria,2022,Sueldos y salarios,SUELDOS_SALARIOS,64.8,Gran Canaria
Valsequillo De Gran Canaria,2023,Sueldos y salarios,SUELDOS_SALARIOS,64.3,Gran Canaria
Valsequillo De Gran Canaria,2015,Otros ingresos,OTROS_INGRESOS,11.8,Gran Canaria
Valsequillo De Gran Canaria,2016,Otros ingresos,OTROS_INGRESOS,11.1,Gran Canaria
Valsequillo De Gran Canaria,2017,Otros ingresos,OTROS_INGRESOS,11.4,Gran Canaria
Valsequillo De Gran Canaria,2018,Otros ingresos,OTROS_INGRESOS,11.8,Gran Canaria
Valsequillo De Gran Canaria,2019,Otros ingresos,OTROS_INGRESOS,11.7,Gran Canaria
Valsequillo De Gran Canaria,2020,Otros ingresos,OTROS_INGRESOS,10.2,Gran Canaria
Valsequillo De Gran Canaria,2021,Otros ingresos,OTROS_INGRESOS,11.8,Gran Canaria
Valsequillo De Gran Canaria,2022,Otros ingresos,OTROS_INGRESOS,12.0,Gran Canaria
Valsequillo De Gran Canaria,2023,Otros ingresos,OTROS_INGRESOS,12.0,Gran Canaria
Valsequillo De Gran Canaria,2015,Otras prestaciones,OTRAS_PRESTACIONES,4.0,Gran Canaria
Valsequillo De Gran Canaria,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.8,Gran Canaria
Valsequillo De Gran Canaria,2017,Otras prestaciones,OTRAS_PRESTACIONES,4.2,Gran Canaria
Valsequillo De Gran Canaria,2018,Otras prestaciones,OTRAS_PRESTACIONES,4.1,Gran Canaria
Valsequillo De Gran Canaria,2019,Otras prestaciones,OTRAS_PRESTACIONES,4.4,Gran Canaria
Valsequillo De Gran Canaria,2020,Otras prestaciones,OTRAS_PRESTACIONES,5.0,Gran Canaria
Valsequillo De Gran Canaria,2021,Otras prestaciones,OTRAS_PRESTACIONES,5.1,Gran Canaria
Valsequillo De Gran Canaria,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.9,Gran Canaria
Valsequillo De Gran Canaria,2023,Otras prestaciones,OTRAS_PRESTACIONES,5.2,Gran Canaria
Valsequillo De Gran Canaria,2015,Pensiones,PENSIONES,15.1,Gran Canaria
Valsequillo De Gran Canaria,2016,Pensiones,PENSIONES,15.4,Gran Canaria
Valsequillo De Gran Canaria,2017,Pensiones,PENSIONES,15.5,Gran Canaria
Valsequillo De Gran Canaria,2018,Pensiones,PENSIONES,15.2,Gran Canaria
Valsequillo De Gran Canaria,2019,Pensiones,PENSIONES,14.8,Gran Canaria
Valsequillo De Gran Canaria,2020,Pensiones,PENSIONES,16.2,Gran Canaria
Valsequillo De Gran Canaria,2021,Pensiones,PENSIONES,15.3,Gran Canaria
Valsequillo De Gran Canaria,2022,Pensiones,PENSIONES,15.6,Gran Canaria
Valsequillo De Gran Canaria,2023,Pensiones,PENSIONES,15.8,Gran Canaria
Valsequillo De Gran Canaria,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9,Gran Canaria
Valsequillo De Gran Canaria,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,Gran Canaria
Valsequillo De Gran Canaria,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1,Gran Canaria
Valsequillo De Gran Canaria,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,Gran Canaria
Valsequillo De Gran Canaria,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,Gran Canaria
Valsequillo De Gran Canaria,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.2,Gran Canaria
Valsequillo De Gran Canaria,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.7,Gran Canaria
Valsequillo De Gran Canaria,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,Gran Canaria
Valsequillo De Gran Canaria,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,Gran Canaria
Valleseco,2015,Sueldos y salarios,SUELDOS_SALARIOS,55.0,Gran Canaria
Valleseco,2016,Sueldos y salarios,SUELDOS_SALARIOS,56.3,Gran Canaria
Valleseco,2017,Sueldos y salarios,SUELDOS_SALARIOS,56.4,Gran Canaria
Valleseco,2018,Sueldos y salarios,SUELDOS_SALARIOS,57.8,Gran Canaria
Valleseco,2019,Sueldos y salarios,SUELDOS_SALARIOS,58.8,Gran Canaria
Valleseco,2020,Sueldos y salarios,SUELDOS_SALARIOS,55.3,Gran Canaria
Valleseco,2021,Sueldos y salarios,SUELDOS_SALARIOS,56.4,Gran Canaria
Valleseco,2022,Sueldos y salarios,SUELDOS_SALARIOS,56.9,Gran Canaria
Valleseco,2023,Sueldos y salarios,SUELDOS_SALARIOS,56.1,Gran Canaria
Valleseco,2015,Otros ingresos,OTROS_INGRESOS,12.1,Gran Canaria
