Sexo,Nacionalidad,Nivel de estudios en curso,Periodo,Total,Municipio_clean,ISLA_clean
Mujeres,Española,Educación primaria e inferior,2023,0,Fasnia,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Fasnia,Tenerife
Mujeres,Española,Educación primaria e inferior,2023,0,Frontera,El Hierro
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Frontera,El Hierro
Mujeres,Española,Educación primaria e inferior,2023,0,Fuencaliente De La Palma,La Palma
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Garachico,Tenerife
Mujeres,Española,Educación primaria e inferior,2023,0,Garafía,La Palma
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Garafía,La Palma
Mujeres,Española,Educación primaria e inferior,2023,0,La Guancha,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,La Guancha,Tenerife
Mujeres,Española,Educación primaria e inferior,2023,0,Hermigua,La Gomera
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Hermigua,La Gomera
Mujeres,Extranjera,Educación primaria e inferior,2023,0,La Matanza De Acentejo,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,La Orotava,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,El Paso,La Palma
Mujeres,Española,Educación primaria e inferior,2023,0,Puntagorda,La Palma
Mujeres,Española,Educación primaria e inferior,2023,0,Puntallana,La Palma
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Puntallana,La Palma
Mujeres,Extranjera,Educación primaria e inferior,2023,0,El Rosario,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,San Andrés Y Sauces,La Palma
Mujeres,Española,Educación primaria e inferior,2023,0,San Juan De La Rambla,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,San Juan De La Rambla,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,San Sebastián De La Gomera,La Gomera
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Santa Cruz De La Palma,La Palma
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Santa Úrsula,Tenerife
Mujeres,Española,Educación primaria e inferior,2023,0,Santiago Del Teide,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Santiago Del Teide,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,El Sauzal,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Los Silos,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Tacoronte,Tenerife
Mujeres,Española,Educación primaria e inferior,2023,0,El Tanque,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,El Tanque,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Tegueste,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Tijarafe,La Palma
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Valle Gran Rey,La Gomera
Mujeres,Española,Educación primaria e inferior,2023,0,Vallehermoso,La Gomera
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Vallehermoso,La Gomera
Mujeres,Española,Educación primaria e inferior,2023,0,Vilaflor De Chasna,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Vilaflor De Chasna,Tenerife
Mujeres,Extranjera,Educación primaria e inferior,2023,0,Villa De Mazo,La Palma
Mujeres,Española,Educación primaria e inferior,2023,0,El Pinar De El Hierro,El Hierro
Mujeres,Extranjera,Educación primaria e inferior,2023,0,El Pinar De El Hierro,El Hierro
Total,Española,Educación primaria e inferior,2022,0,Artenara,Gran Canaria
Total,Española,Educación primaria e inferior,2021,0,Artenara,Gran Canaria
Total,Española,Educación primaria e inferior,2023,0,Betancuria,Fuerteventura
Total,Española,Educación primaria e inferior,2022,0,Betancuria,Fuerteventura
Total,Española,Educación primaria e inferior,2021,0,Betancuria,Fuerteventura
Total,Española,Educación primaria e inferior,2021,0,Haría,Lanzarote
Total,Española,Educación primaria e inferior,2023,0,Alajeró,La Gomera
Total,Española,Educación primaria e inferior,2022,0,Alajeró,La Gomera
Total,Española,Educación primaria e inferior,2021,0,Alajeró,La Gomera
Total,Española,Educación primaria e inferior,2023,0,Barlovento,La Palma
Total,Española,Educación primaria e inferior,2021,0,Barlovento,La Palma
Total,Española,Educación primaria e inferior,2023,0,Fasnia,Tenerife
Total,Española,Educación primaria e inferior,2021,0,Fasnia,Tenerife
Total,Española,Educación primaria e inferior,2021,0,Frontera,El Hierro
Total,Española,Educación primaria e inferior,2023,0,Garafía,La Palma
Total,Española,Educación primaria e inferior,2022,0,Garafía,La Palma
Total,Española,Educación primaria e inferior,2021,0,Garafía,La Palma
Total,Española,Educación primaria e inferior,2023,0,Hermigua,La Gomera
Total,Española,Educación primaria e inferior,2022,0,Hermigua,La Gomera
Total,Española,Educación primaria e inferior,2021,0,Hermigua,La Gomera
Total,Española,Educación primaria e inferior,2023,0,Puntagorda,La Palma
Total,Española,Educación primaria e inferior,2022,0,Puntagorda,La Palma
Total,Española,Educación primaria e inferior,2021,0,Puntagorda,La Palma
Total,Española,Educación primaria e inferior,2023,0,Puntallana,La Palma
Total,Española,Educación primaria e inferior,2022,0,Puntallana,La Palma
Total,Española,Educación primaria e inferior,2021,0,Puntallana,La Palma
Total,Española,Educación primaria e inferior,2023,0,San Juan De La Rambla,Tenerife
Total,Española,Educación primaria e inferior,2022,0,San Juan De La Rambla,Tenerife
Total,Española,Educación primaria e inferior,2021,0,San Juan De La Rambla,Tenerife
Total,Española,Educación primaria e inferior,2021,0,Santiago Del Teide,Tenerife
Total,Española,Educación primaria e inferior,2023,0,El Tanque,Tenerife
Total,Española,Educación primaria e inferior,2023,0,Vilaflor De Chasna,Tenerife
Total,Española,Educación primaria e inferior,2023,0,El Pinar De El Hierro,El Hierro
Total,Española,Educación primaria e inferior,2022,0,El Pinar De El Hierro,El Hierro
Total,Española,Educación primaria e inferior,2021,0,El Pinar De El Hierro,El Hierro
Total,Extranjera,Educación primaria e inferior,2023,0,Agaete,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2021,0,Agaete,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2023,0,Artenara,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,0,Artenara,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2021,0,Artenara,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2021,0,Arucas,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2023,0,Betancuria,Fuerteventura
Total,Extranjera,Educación primaria e inferior,2023,0,Firgas,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,0,Firgas,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2021,0,Firgas,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2023,0,Haría,Lanzarote
Total,Extranjera,Educación primaria e inferior,2021,0,Haría,Lanzarote
Total,Extranjera,Educación primaria e inferior,2023,0,Moya,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,0,Moya,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2021,0,Moya,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,0,La Aldea De San Nicolás,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2021,0,Santa Brígida,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2023,0,Teguise,Lanzarote
Total,Extranjera,Educación primaria e inferior,2023,0,Tejeda,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2023,0,Teror,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2021,0,Teror,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2023,0,Valsequillo De Gran Canaria,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,0,Valsequillo De Gran Canaria,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2021,0,Valsequillo De Gran Canaria,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2023,0,Valleseco,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,0,Valleseco,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2021,0,Valleseco,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2023,0,Vega De San Mateo,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,0,Vega De San Mateo,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2021,0,Vega De San Mateo,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2023,0,Agulo,La Gomera
Total,Extranjera,Educación primaria e inferior,2022,0,Agulo,La Gomera
Total,Extranjera,Educación primaria e inferior,2021,0,Agulo,La Gomera
Total,Extranjera,Educación primaria e inferior,2023,0,Alajeró,La Gomera
Total,Extranjera,Educación primaria e inferior,2022,0,Alajeró,La Gomera
Total,Extranjera,Educación primaria e inferior,2021,0,Alajeró,La Gomera
Total,Extranjera,Educación primaria e inferior,2023,0,Arafo,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,0,Arafo,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,Arafo,Tenerife
Total,Extranjera,Educación primaria e inferior,2023,0,Arico,Tenerife
Total,Extranjera,Educación primaria e inferior,2023,0,Barlovento,La Palma
Total,Extranjera,Educación primaria e inferior,2022,0,Barlovento,La Palma
Total,Extranjera,Educación primaria e inferior,2021,0,Barlovento,La Palma
Total,Extranjera,Educación primaria e inferior,2023,0,Buenavista Del Norte,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,0,Buenavista Del Norte,Tenerife
Total,Extranjera,Educación primaria e inferior,2023,0,Fasnia,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,0,Fasnia,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,Fasnia,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,0,Frontera,El Hierro
Total,Extranjera,Educación primaria e inferior,2021,0,Frontera,El Hierro
Total,Extranjera,Educación primaria e inferior,2021,0,Fuencaliente De La Palma,La Palma
Total,Extranjera,Educación primaria e inferior,2023,0,Garachico,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,0,Garachico,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,Garachico,Tenerife
Total,Extranjera,Educación primaria e inferior,2023,0,Garafía,La Palma
Total,Extranjera,Educación primaria e inferior,2022,0,Garafía,La Palma
Total,Extranjera,Educación primaria e inferior,2023,0,La Guancha,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,0,La Guancha,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,La Guancha,Tenerife
Total,Extranjera,Educación primaria e inferior,2023,0,Hermigua,La Gomera
Total,Extranjera,Educación primaria e inferior,2022,0,Hermigua,La Gomera
Total,Extranjera,Educación primaria e inferior,2021,0,Hermigua,La Gomera
Total,Extranjera,Educación primaria e inferior,2023,0,La Matanza De Acentejo,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,La Orotava,Tenerife
Total,Extranjera,Educación primaria e inferior,2023,0,El Paso,La Palma
Total,Extranjera,Educación primaria e inferior,2022,0,El Paso,La Palma
Total,Extranjera,Educación primaria e inferior,2021,0,El Paso,La Palma
Total,Extranjera,Educación primaria e inferior,2022,0,Puntallana,La Palma
Total,Extranjera,Educación primaria e inferior,2023,0,El Rosario,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,El Rosario,Tenerife
Total,Extranjera,Educación primaria e inferior,2023,0,San Andrés Y Sauces,La Palma
Total,Extranjera,Educación primaria e inferior,2022,0,San Andrés Y Sauces,La Palma
Total,Extranjera,Educación primaria e inferior,2021,0,San Andrés Y Sauces,La Palma
Total,Extranjera,Educación primaria e inferior,2023,0,San Juan De La Rambla,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,0,San Juan De La Rambla,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,San Juan De La Rambla,Tenerife
Total,Extranjera,Educación primaria e inferior,2023,0,San Sebastián De La Gomera,La Gomera
Total,Extranjera,Educación primaria e inferior,2022,0,San Sebastián De La Gomera,La Gomera
Total,Extranjera,Educación primaria e inferior,2021,0,San Sebastián De La Gomera,La Gomera
Total,Extranjera,Educación primaria e inferior,2023,0,Santa Úrsula,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,0,Santa Úrsula,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,Santa Úrsula,Tenerife
Total,Extranjera,Educación primaria e inferior,2023,0,Los Silos,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,0,Los Silos,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,Los Silos,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,Tacoronte,Tenerife
Total,Extranjera,Educación primaria e inferior,2023,0,El Tanque,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,0,El Tanque,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,El Tanque,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,0,Tegueste,Tenerife
Total,Extranjera,Educación primaria e inferior,2023,0,Tijarafe,La Palma
Total,Extranjera,Educación primaria e inferior,2021,0,Tijarafe,La Palma
Total,Extranjera,Educación primaria e inferior,2023,0,Valle Gran Rey,La Gomera
Total,Extranjera,Educación primaria e inferior,2023,0,Vallehermoso,La Gomera
Total,Extranjera,Educación primaria e inferior,2022,0,Vallehermoso,La Gomera
Total,Extranjera,Educación primaria e inferior,2021,0,Vallehermoso,La Gomera
Total,Extranjera,Educación primaria e inferior,2023,0,Vilaflor De Chasna,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,0,Vilaflor De Chasna,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,Vilaflor De Chasna,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,0,El Pinar De El Hierro,El Hierro
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Agaete,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Agaete,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Agaete,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Agaete,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2023,0,Artenara,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2022,0,Artenara,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,0,Artenara,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Artenara,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Artenara,Gran Canaria
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2023,0,Artenara,Gran Canaria
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2022,0,Artenara,Gran Canaria
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,0,Artenara,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,0,Artenara,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Artenara,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Artenara,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2023,0,Betancuria,Fuerteventura
Total,Española,Cursa estudios pero no hay información sobre los mismos,2021,0,Betancuria,Fuerteventura
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Betancuria,Fuerteventura
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Betancuria,Fuerteventura
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2023,0,Betancuria,Fuerteventura
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,0,Betancuria,Fuerteventura
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Betancuria,Fuerteventura
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Betancuria,Fuerteventura
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,0,Firgas,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Firgas,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,0,Firgas,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Firgas,Gran Canaria
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2022,0,Haría,Lanzarote
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Moya,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Moya,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Santa Brígida,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Tejeda,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Tejeda,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Tejeda,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Tejeda,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Teror,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,0,Tinajo,Lanzarote
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,0,Tinajo,Lanzarote
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Valleseco,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Valleseco,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Valleseco,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Valleseco,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,0,Vega De San Mateo,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,0,Vega De San Mateo,Gran Canaria
